filename,width,height,class,xmin,ymin,xmax,ymax
816.png,128,98,fish,274,331,402,429
817.png,122,128,caterpillar,32,32,154,160
817.png,122,128,caterpillar,185,32,307,160
817.png,128,118,octopus,338,32,466,150
817.png,128,118,octopus,96,224,224,342
817.png,128,118,octopus,249,224,377,342
818.png,128,67,car,32,32,160,99
818.png,128,67,car,185,32,313,99
818.png,128,67,car,338,32,466,99
818.png,128,67,car,96,224,224,291
818.png,128,67,car,249,224,377,291
819.png,128,110,butterfly,32,32,160,142
819.png,128,110,butterfly,185,32,313,142
819.png,128,110,butterfly,338,32,466,142
819.png,128,110,butterfly,32,224,160,334
819.png,128,110,butterfly,185,224,313,334
819.png,128,110,butterfly,338,224,466,334
820.png,128,102,shark,32,32,160,134
820.png,128,102,shark,185,32,313,134
820.png,128,102,shark,338,32,466,134
820.png,128,102,shark,32,224,160,326
820.png,128,102,shark,185,224,313,326
820.png,128,102,shark,338,224,466,326
821.png,84,102,lamp,32,25,116,127
821.png,128,124,pumpkin,185,25,313,149
821.png,128,124,pumpkin,338,25,466,149
821.png,128,124,pumpkin,32,178,160,302
821.png,128,124,pumpkin,185,178,313,302
821.png,128,124,pumpkin,338,178,466,302
821.png,128,124,pumpkin,121,331,249,455
821.png,128,124,pumpkin,274,331,402,455
822.png,136,170,dog,42,42,178,212
822.png,136,170,dog,263,42,399,212
822.png,136,170,dog,173,263,309,433
823.png,128,67,car,32,25,160,92
823.png,128,67,car,185,25,313,92
823.png,128,67,car,338,25,466,92
823.png,128,96,eapot,32,178,160,274
823.png,128,96,eapot,185,178,313,274
823.png,128,96,eapot,338,178,466,274
823.png,128,96,eapot,32,331,160,427
823.png,128,96,eapot,185,331,313,427
823.png,128,96,eapot,338,331,466,427
824.png,128,67,car,32,32,160,99
824.png,128,67,car,185,32,313,99
824.png,128,67,car,338,32,466,99
824.png,128,111,cap,32,224,160,335
824.png,128,111,cap,185,224,313,335
824.png,128,111,cap,338,224,466,335
825.png,59,102,icecream,32,25,91,127
825.png,59,102,icecream,185,25,244,127
825.png,59,102,icecream,338,25,397,127
825.png,59,102,icecream,32,178,91,280
825.png,59,102,icecream,185,178,244,280
825.png,59,102,icecream,338,178,397,280
825.png,59,102,icecream,32,331,91,433
825.png,59,102,icecream,185,331,244,433
825.png,59,102,icecream,338,331,397,433
826.png,85,102,duck,32,25,117,127
826.png,94,102,snake,185,25,279,127
826.png,94,102,snake,338,25,432,127
826.png,94,102,snake,32,178,126,280
826.png,94,102,snake,185,178,279,280
826.png,94,102,snake,338,178,432,280
826.png,94,102,snake,32,331,126,433
826.png,94,102,snake,185,331,279,433
826.png,94,102,snake,338,331,432,433
827.png,44,102,lollipop,32,25,76,127
827.png,44,102,lollipop,185,25,229,127
827.png,44,102,lollipop,338,25,382,127
827.png,44,102,lollipop,32,178,76,280
827.png,44,102,lollipop,185,178,229,280
827.png,44,102,lollipop,338,178,382,280
827.png,87,102,teddy,185,331,272,433
828.png,101,128,orange,32,32,133,160
828.png,101,128,orange,185,32,286,160
828.png,101,128,orange,338,32,439,160
828.png,101,128,orange,32,224,133,352
828.png,101,128,orange,185,224,286,352
828.png,101,128,orange,338,224,439,352
829.png,128,102,top,32,25,160,127
829.png,128,102,top,185,25,313,127
829.png,128,102,top,338,25,466,127
829.png,128,102,top,32,178,160,280
829.png,128,102,top,185,178,313,280
829.png,128,102,top,338,178,466,280
829.png,82,102,dog,185,331,267,433
830.png,170,145,mango,42,42,212,187
830.png,170,95,spider,263,42,433,137
830.png,170,95,spider,173,263,343,358
831.png,170,156,bird,42,42,212,198
831.png,155,170,pencil,263,42,418,212
831.png,155,170,pencil,173,263,328,433
832.png,170,136,cow,42,85,212,221
832.png,170,136,cow,255,85,425,221
833.png,150,115,fish,42,85,192,200
833.png,150,115,fish,255,85,405,200
834.png,112,256,lollipop,144,144,256,400
835.png,170,156,bird,42,42,212,198
835.png,170,156,bird,263,42,433,198
835.png,170,90,car,42,263,212,353
835.png,170,90,car,263,263,433,353
836.png,121,170,flower,42,42,163,212
836.png,121,170,flower,263,42,384,212
836.png,150,153,hut,42,263,192,416
836.png,150,153,hut,263,263,413,416
837.png,128,170,cup,42,42,170,212
837.png,128,170,cup,263,42,391,212
837.png,128,170,cup,42,263,170,433
837.png,128,170,cup,263,263,391,433
838.png,128,121,cupcake,32,25,160,146
838.png,128,121,cupcake,185,25,313,146
838.png,128,121,cupcake,338,25,466,146
838.png,128,121,cupcake,32,178,160,299
838.png,128,121,cupcake,185,178,313,299
838.png,128,121,cupcake,338,178,466,299
838.png,128,121,cupcake,32,331,160,452
838.png,128,121,cupcake,185,331,313,452
838.png,128,121,cupcake,338,331,466,452
839.png,100,102,hut,32,25,132,127
839.png,100,102,hut,185,25,285,127
839.png,100,102,hut,338,25,438,127
839.png,100,102,hut,32,178,132,280
839.png,100,102,hut,185,178,285,280
839.png,128,121,lion,338,178,466,299
839.png,128,121,lion,185,331,313,452
840.png,136,170,rabbit,42,42,178,212
840.png,136,170,rabbit,263,42,399,212
840.png,101,101,apple,173,263,274,364
841.png,164,170,sun,42,42,206,212
841.png,164,170,sun,263,42,427,212
841.png,164,170,sun,173,263,337,433
842.png,128,118,bird,32,25,160,143
842.png,128,118,bird,185,25,313,143
842.png,128,118,bird,338,25,466,143
842.png,128,118,bird,32,178,160,296
842.png,128,118,bird,185,178,313,296
842.png,128,118,bird,338,178,466,296
842.png,128,118,bird,32,331,160,449
842.png,128,118,bird,185,331,313,449
842.png,128,118,bird,338,331,466,449
843.png,170,162,elephant,42,85,212,247
843.png,170,162,elephant,255,85,425,247
844.png,128,118,bird,32,32,160,150
844.png,128,118,bird,185,32,313,150
844.png,128,118,bird,338,32,466,150
844.png,102,128,dog,32,224,134,352
844.png,102,128,dog,185,224,287,352
844.png,102,128,dog,338,224,440,352
845.png,146,170,teddy,42,42,188,212
845.png,146,170,teddy,263,42,409,212
845.png,146,170,teddy,42,263,188,433
845.png,146,170,teddy,263,263,409,433
846.png,85,102,duck,32,25,117,127
846.png,85,102,duck,185,25,270,127
846.png,85,102,duck,338,25,423,127
846.png,85,102,duck,32,178,117,280
846.png,85,102,duck,185,178,270,280
846.png,85,102,duck,338,178,423,280
846.png,85,102,duck,185,331,270,433
847.png,98,101,sun,32,25,130,126
847.png,98,101,sun,185,25,283,126
847.png,98,101,sun,338,25,436,126
847.png,98,101,sun,32,178,130,279
847.png,128,102,top,185,178,313,280
847.png,128,102,top,338,178,466,280
847.png,128,102,top,121,331,249,433
847.png,128,102,top,274,331,402,433
848.png,98,101,sun,32,25,130,126
848.png,98,101,sun,185,25,283,126
848.png,98,101,sun,338,25,436,126
848.png,98,101,sun,32,178,130,279
848.png,98,101,sun,185,178,283,279
848.png,98,101,sun,338,178,436,279
848.png,98,101,sun,121,331,219,432
848.png,98,101,sun,274,331,372,432
849.png,128,102,cow,32,32,160,134
849.png,128,102,cow,185,32,313,134
849.png,95,128,balloon,338,32,433,160
849.png,95,128,balloon,32,224,127,352
849.png,95,128,balloon,185,224,280,352
849.png,95,128,balloon,338,224,433,352
850.png,128,124,pumpkin,32,25,160,149
850.png,76,102,cup,185,25,261,127
850.png,76,102,cup,338,25,414,127
850.png,76,102,cup,32,178,108,280
850.png,76,102,cup,185,178,261,280
850.png,76,102,cup,338,178,414,280
850.png,76,102,cup,121,331,197,433
850.png,76,102,cup,274,331,350,433
851.png,128,96,eapot,32,25,160,121
851.png,128,96,eapot,185,25,313,121
851.png,128,96,eapot,338,25,466,121
851.png,128,96,eapot,32,178,160,274
851.png,59,102,icecream,185,178,244,280
851.png,59,102,icecream,338,178,397,280
851.png,59,102,icecream,121,331,180,433
851.png,59,102,icecream,274,331,333,433
852.png,127,128,ball,32,32,159,160
852.png,127,128,ball,185,32,312,160
852.png,127,128,ball,338,32,465,160
852.png,127,128,ball,96,224,223,352
852.png,127,128,ball,249,224,376,352
853.png,128,124,pumpkin,32,25,160,149
853.png,128,124,pumpkin,185,25,313,149
853.png,128,124,pumpkin,338,25,466,149
853.png,128,124,pumpkin,32,178,160,302
853.png,128,124,pumpkin,185,178,313,302
853.png,128,124,pumpkin,338,178,466,302
853.png,128,124,pumpkin,185,331,313,455
854.png,150,153,hut,42,85,192,238
854.png,150,153,hut,255,85,405,238
855.png,128,106,pig,32,25,160,131
855.png,101,102,ball,185,25,286,127
855.png,101,102,ball,338,25,439,127
855.png,101,102,ball,32,178,133,280
855.png,101,102,ball,185,178,286,280
855.png,101,102,ball,338,178,439,280
855.png,101,102,ball,121,331,222,433
855.png,101,102,ball,274,331,375,433
856.png,44,102,lollipop,32,25,76,127
856.png,44,102,lollipop,185,25,229,127
856.png,44,102,lollipop,338,25,382,127
856.png,44,102,lollipop,32,178,76,280
856.png,44,102,lollipop,185,178,229,280
856.png,44,102,lollipop,338,178,382,280
856.png,44,102,lollipop,32,331,76,433
856.png,128,112,umbrella,185,331,313,443
856.png,128,112,umbrella,338,331,466,443
857.png,170,165,pumpkin,42,42,212,207
857.png,170,165,pumpkin,263,42,433,207
857.png,170,165,pumpkin,173,263,343,428
858.png,72,102,flower,32,25,104,127
858.png,72,102,flower,185,25,257,127
858.png,72,102,flower,338,25,410,127
858.png,72,102,flower,32,178,104,280
858.png,128,72,spider,185,178,313,250
858.png,128,72,spider,338,178,466,250
858.png,128,72,spider,121,331,249,403
858.png,128,72,spider,274,331,402,403
859.png,170,95,spider,42,85,212,180
859.png,170,95,spider,255,85,425,180
860.png,94,102,snake,32,25,126,127
860.png,94,102,snake,185,25,279,127
860.png,97,102,frog,338,25,435,127
860.png,97,102,frog,32,178,129,280
860.png,97,102,frog,185,178,282,280
860.png,97,102,frog,338,178,435,280
860.png,97,102,frog,185,331,282,433
861.png,128,124,pumpkin,32,25,160,149
861.png,128,124,pumpkin,185,25,313,149
861.png,128,122,elephant,338,25,466,147
861.png,128,122,elephant,32,178,160,300
861.png,128,122,elephant,185,178,313,300
861.png,128,122,elephant,338,178,466,300
861.png,128,122,elephant,185,331,313,453
862.png,128,170,cup,42,85,170,255
862.png,128,170,cup,255,85,383,255
863.png,170,135,shark,42,42,212,177
863.png,170,135,shark,263,42,433,177
863.png,170,135,shark,173,263,343,398
864.png,170,127,eapot,42,42,212,169
864.png,170,127,eapot,263,42,433,169
864.png,170,127,eapot,42,263,212,390
864.png,170,127,eapot,263,263,433,390
865.png,164,170,sun,42,42,206,212
865.png,136,170,rabbit,263,42,399,212
865.png,136,170,rabbit,42,263,178,433
865.png,136,170,rabbit,263,263,399,433
866.png,164,170,sun,42,42,206,212
866.png,164,170,sun,263,42,427,212
866.png,170,126,ant,42,263,212,389
866.png,170,126,ant,263,263,433,389
867.png,122,128,caterpillar,32,32,154,160
867.png,122,128,caterpillar,185,32,307,160
867.png,122,128,caterpillar,338,32,460,160
867.png,122,128,caterpillar,96,224,218,352
867.png,122,128,caterpillar,249,224,371,352
868.png,136,170,rabbit,42,42,178,212
868.png,136,170,rabbit,263,42,399,212
868.png,141,170,lamp,173,263,314,433
869.png,128,111,cap,32,25,160,136
869.png,128,111,cap,185,25,313,136
869.png,128,111,cap,338,25,466,136
869.png,128,111,cap,32,178,160,289
869.png,88,102,tree,185,178,273,280
869.png,88,102,tree,338,178,426,280
869.png,88,102,tree,32,331,120,433
869.png,88,102,tree,185,331,273,433
869.png,88,102,tree,338,331,426,433
870.png,101,128,orange,32,32,133,160
870.png,101,128,orange,185,32,286,160
870.png,101,128,orange,338,32,439,160
870.png,128,96,eapot,32,224,160,320
870.png,128,96,eapot,185,224,313,320
870.png,128,96,eapot,338,224,466,320
871.png,101,101,apple,32,32,133,133
871.png,101,101,apple,185,32,286,133
871.png,101,101,apple,338,32,439,133
871.png,101,101,apple,32,224,133,325
871.png,101,101,apple,185,224,286,325
871.png,106,128,lamp,338,224,444,352
872.png,101,101,apple,32,32,133,133
872.png,101,101,apple,185,32,286,133
872.png,101,101,apple,338,32,439,133
872.png,101,101,apple,32,224,133,325
872.png,101,101,apple,185,224,286,325
872.png,123,128,sun,338,224,461,352
873.png,128,106,pig,32,32,160,138
873.png,128,106,pig,185,32,313,138
873.png,128,106,pig,338,32,466,138
873.png,128,106,pig,96,224,224,330
873.png,128,106,pig,249,224,377,330
874.png,121,170,flower,42,42,163,212
874.png,101,101,apple,263,42,364,143
874.png,101,101,apple,173,263,274,364
875.png,256,144,spider,144,144,400,288
876.png,85,102,duck,32,25,117,127
876.png,85,102,duck,185,25,270,127
876.png,85,102,duck,338,25,423,127
876.png,85,102,duck,32,178,117,280
876.png,85,102,duck,185,178,270,280
876.png,85,102,duck,338,178,423,280
876.png,85,102,duck,32,331,117,433
876.png,85,102,duck,185,331,270,433
876.png,85,102,duck,338,331,423,433
877.png,74,128,icecream,32,32,106,160
877.png,74,128,icecream,185,32,259,160
877.png,74,128,icecream,338,32,412,160
877.png,74,128,icecream,32,224,106,352
877.png,96,128,cup,185,224,281,352
877.png,96,128,cup,338,224,434,352
878.png,85,102,duck,32,25,117,127
878.png,85,102,duck,185,25,270,127
878.png,85,102,duck,338,25,423,127
878.png,85,102,duck,32,178,117,280
878.png,85,102,duck,185,178,270,280
878.png,85,102,duck,338,178,423,280
878.png,85,102,duck,32,331,117,433
878.png,80,102,owl,185,331,265,433
878.png,80,102,owl,338,331,418,433
879.png,170,90,car,42,85,212,175
879.png,170,90,car,255,85,425,175
880.png,205,256,dog,144,144,349,400
881.png,101,101,apple,32,25,133,126
881.png,101,101,apple,185,25,286,126
881.png,101,101,apple,338,25,439,126
881.png,101,101,apple,32,178,133,279
881.png,76,101,balloon,185,178,261,279
881.png,76,101,balloon,338,178,414,279
881.png,76,101,balloon,185,331,261,432
882.png,80,102,orange,32,25,112,127
882.png,80,102,orange,185,25,265,127
882.png,80,102,orange,338,25,418,127
882.png,80,102,orange,32,178,112,280
882.png,80,102,orange,185,178,265,280
882.png,80,102,orange,338,178,418,280
882.png,80,102,orange,32,331,112,433
882.png,80,102,orange,185,331,265,433
882.png,80,102,orange,338,331,418,433
883.png,136,170,rabbit,42,85,178,255
883.png,136,170,rabbit,255,85,391,255
884.png,102,128,rabbit,32,32,134,160
884.png,102,128,rabbit,185,32,287,160
884.png,102,128,rabbit,338,32,440,160
884.png,102,128,rabbit,96,224,198,352
884.png,102,128,rabbit,249,224,351,352
885.png,170,127,eapot,42,42,212,169
885.png,170,127,eapot,263,42,433,169
885.png,155,170,pencil,173,263,328,433
886.png,117,170,corn,42,85,159,255
886.png,117,170,corn,255,85,372,255
887.png,84,102,lamp,32,25,116,127
887.png,84,102,lamp,185,25,269,127
887.png,84,102,lamp,338,25,422,127
887.png,84,102,lamp,32,178,116,280
887.png,84,102,lamp,185,178,269,280
887.png,84,102,lamp,338,178,422,280
887.png,84,102,lamp,121,331,205,433
887.png,84,102,lamp,274,331,358,433
888.png,107,128,duck,32,32,139,160
888.png,107,128,duck,185,32,292,160
888.png,107,128,duck,338,32,445,160
888.png,128,96,eapot,32,224,160,320
888.png,128,96,eapot,185,224,313,320
888.png,128,96,eapot,338,224,466,320
889.png,87,102,teddy,32,25,119,127
889.png,87,102,teddy,185,25,272,127
889.png,87,102,teddy,338,25,425,127
889.png,87,102,teddy,32,178,119,280
889.png,87,102,teddy,185,178,272,280
889.png,87,102,teddy,338,178,425,280
889.png,87,102,teddy,32,331,119,433
889.png,101,102,ball,185,331,286,433
889.png,101,102,ball,338,331,439,433
890.png,72,102,flower,32,25,104,127
890.png,72,102,flower,185,25,257,127
890.png,72,102,flower,338,25,410,127
890.png,72,102,flower,32,178,104,280
890.png,72,102,flower,185,178,257,280
890.png,72,102,flower,338,178,410,280
890.png,72,102,flower,32,331,104,433
890.png,72,102,flower,185,331,257,433
890.png,72,102,flower,338,331,410,433
891.png,81,102,rabbit,32,25,113,127
891.png,81,102,rabbit,185,25,266,127
891.png,81,102,rabbit,338,25,419,127
891.png,81,102,rabbit,32,178,113,280
891.png,128,102,shark,185,178,313,280
891.png,128,102,shark,338,178,466,280
891.png,128,102,shark,121,331,249,433
891.png,128,102,shark,274,331,402,433
892.png,170,136,top,42,42,212,178
892.png,170,136,top,263,42,433,178
892.png,170,136,top,42,263,212,399
892.png,170,136,top,263,263,433,399
893.png,84,102,lamp,32,25,116,127
893.png,84,102,lamp,185,25,269,127
893.png,84,102,lamp,338,25,422,127
893.png,84,102,lamp,32,178,116,280
893.png,84,102,lamp,185,178,269,280
893.png,84,102,lamp,338,178,422,280
893.png,84,102,lamp,185,331,269,433
894.png,60,102,zirafah,32,25,92,127
894.png,60,102,zirafah,185,25,245,127
894.png,60,102,zirafah,338,25,398,127
894.png,60,102,zirafah,32,178,92,280
894.png,60,102,zirafah,185,178,245,280
894.png,60,102,zirafah,338,178,398,280
894.png,60,102,zirafah,32,331,92,433
894.png,60,102,zirafah,185,331,245,433
894.png,60,102,zirafah,338,331,398,433
895.png,128,102,cow,32,25,160,127
895.png,128,102,cow,185,25,313,127
895.png,128,102,cow,338,25,466,127
895.png,128,102,cow,32,178,160,280
895.png,128,102,cow,185,178,313,280
895.png,128,102,cow,338,178,466,280
895.png,61,101,pineapple,185,331,246,432
896.png,256,213,pig,144,144,400,357
897.png,169,161,cupcake,42,42,211,203
897.png,133,170,owl,263,42,396,212
897.png,133,170,owl,42,263,175,433
897.png,133,170,owl,263,263,396,433
898.png,170,126,banana,42,42,212,168
898.png,170,126,banana,263,42,433,168
898.png,164,170,sun,173,263,337,433
899.png,128,111,cap,32,25,160,136
899.png,128,111,cap,185,25,313,136
899.png,128,111,cap,338,25,466,136
899.png,128,111,cap,32,178,160,289
899.png,128,111,cap,185,178,313,289
899.png,98,101,sun,338,178,436,279
899.png,98,101,sun,32,331,130,432
899.png,98,101,sun,185,331,283,432
899.png,98,101,sun,338,331,436,432
900.png,101,101,apple,144,144,245,245
901.png,122,128,caterpillar,32,32,154,160
901.png,122,128,caterpillar,185,32,307,160
901.png,56,128,lollipop,338,32,394,160
901.png,56,128,lollipop,32,224,88,352
901.png,56,128,lollipop,185,224,241,352
901.png,56,128,lollipop,338,224,394,352
902.png,150,153,hut,144,144,294,297
903.png,170,126,ant,42,42,212,168
903.png,170,126,ant,263,42,433,168
903.png,170,126,ant,42,263,212,389
903.png,170,161,lion,263,263,433,424
904.png,100,102,hut,32,25,132,127
904.png,100,102,hut,185,25,285,127
904.png,59,102,icecream,338,25,397,127
904.png,59,102,icecream,32,178,91,280
904.png,59,102,icecream,185,178,244,280
904.png,59,102,icecream,338,178,397,280
904.png,59,102,icecream,121,331,180,433
904.png,59,102,icecream,274,331,333,433
905.png,98,101,sun,32,25,130,126
905.png,98,101,sun,185,25,283,126
905.png,98,101,sun,338,25,436,126
905.png,98,101,sun,32,178,130,279
905.png,128,106,pig,185,178,313,284
905.png,128,106,pig,338,178,466,284
905.png,128,106,pig,121,331,249,437
905.png,128,106,pig,274,331,402,437
906.png,97,102,caterpillar,32,25,129,127
906.png,102,102,carrot,185,25,287,127
906.png,102,102,carrot,338,25,440,127
906.png,102,102,carrot,32,178,134,280
906.png,102,102,carrot,185,178,287,280
906.png,102,102,carrot,338,178,440,280
906.png,102,102,carrot,121,331,223,433
906.png,102,102,carrot,274,331,376,433
907.png,76,128,pineapple,32,32,108,160
907.png,128,102,top,185,32,313,134
907.png,128,102,top,338,32,466,134
907.png,128,102,top,96,224,224,326
907.png,128,102,top,249,224,377,326
908.png,256,236,bird,144,144,400,380
909.png,97,102,caterpillar,32,25,129,127
909.png,97,102,caterpillar,185,25,282,127
909.png,97,102,caterpillar,338,25,435,127
909.png,97,102,caterpillar,32,178,129,280
909.png,97,102,caterpillar,185,178,282,280
909.png,97,102,caterpillar,338,178,435,280
909.png,97,102,caterpillar,185,331,282,433
